timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
547971831,547970867,527625,0.13208333,0.14583333,0.15333334,nan,0,1
548971880,548970867,527625,0.1375,0.14333333,0.15725,nan,0,1
549971817,549970864,527625,0.12975,0.14541666,0.15333334,nan,0,1
550971823,550970867,527625,0.13125,0.14666666,0.156,nan,0,1
551971950,551970860,527625,0.13958333,0.14458333,0.15291667,nan,0,1
552971853,552970892,527625,0.135,0.1475,0.1525,nan,0,1
553871817,553870867,527625,0.13416666,0.14541666,0.15141666,nan,0,1
554971846,554970883,527625,0.13583334,0.14791666,0.15416667,nan,0,1
555971820,555970860,527625,0.13458334,0.14708333,0.15375,nan,0,1
556971830,556970862,527625,0.13541667,0.14666666,0.15541667,nan,0,1
