timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
173371814,173370864,527625,0.13374999,0.15391667,0.15375,nan,0,1
174371861,174370860,527625,0.1285,0.16141666,0.15933333,nan,0,1
175371929,175370865,527625,0.13016666,0.156,0.15808333,nan,0,1
176372001,176370864,527625,0.13166666,0.15725,0.15458333,nan,0,1
177371828,177370863,527625,0.13016666,0.156,0.15016666,nan,0,1
178371855,178370895,527625,0.1175,0.1625,0.15058333,nan,0,1
179371953,179370981,527625,0.122666664,0.1625,0.15333334,nan,0,1
180372007,180371057,527625,0.12308333,0.15808333,0.15541667,nan,0,1
181371819,181370864,527625,0.12308333,0.16791667,0.14458333,nan,0,1
182371816,182370866,527625,0.126,0.15516667,0.15333334,nan,0,1
183371861,183370894,527625,0.13291666,0.15891667,0.14891666,nan,0,1
184371905,184370955,527625,0.13125,0.16416666,0.14791666,nan,0,1
185371820,185370867,527625,0.1285,0.16666667,0.14183334,nan,0,1
186371819,186370860,527625,0.13333333,0.15683334,0.14266667,nan,0,1
187371810,187370860,527625,0.13541667,0.15266666,0.151,nan,0,1
188371816,188370860,527625,0.13374999,0.16058333,0.15208334,nan,0,1
189371821,189370867,527625,0.13083333,0.16499999,0.1485,nan,0,1
190371822,190370863,527625,0.12391666,0.16708334,0.14933333,nan,0,1
191331912,191330864,527625,0.13625,0.10141666,0.18266666,nan,0,1
192371931,192370860,527625,0.1285,0.19166666,0.12291667,nan,0,1
193372008,193370864,527625,0.17058334,0.15683334,0.10875,nan,0,1
194311855,194310897,527625,0.11708333,0.15475,0.1525,nan,0,1
195371835,195370883,527625,0.119166665,0.16499999,0.15208334,nan,0,1
196371908,196370953,527625,0.13875,0.15683334,0.145,nan,0,1
197371974,197371024,527625,0.14225,0.1585,0.13558333,nan,0,1
198372038,198371086,527625,0.1435,0.15391667,0.13791667,nan,0,1
199371816,199370860,527625,0.13875,0.1535,0.14458333,nan,0,1
200371825,200370860,527625,0.13333333,0.15308332,0.14666666,nan,0,1
201371855,201370889,527625,0.13125,0.15475,0.14708333,nan,0,1
202371820,202370864,527625,0.13833334,0.16016667,0.14,nan,0,1
203371820,203370866,527625,0.13083333,0.15975,0.13916667,nan,0,1
204371820,204370864,527625,0.1325,0.15766667,0.15208334,nan,0,1
205371823,205370865,527625,0.135,0.1535,0.14791666,nan,0,1
206371820,206370864,527625,0.124749996,0.156,0.1485,nan,0,1
207371824,207370860,527625,0.106,0.1885,0.14225,nan,0,1
208371817,208370860,527625,0.14225,0.15308332,0.1475,nan,0,1
209371820,209370860,527625,0.14933333,0.14291666,0.14225,nan,0,1
210371859,210370864,527625,0.14266667,0.15391667,0.14458333,nan,0,1
211371921,211370869,527625,0.13833334,0.15725,0.14225,nan,0,1
212371998,212370860,527625,0.13666667,0.15266666,0.14933333,nan,0,1
213372026,213370861,527625,0.14083333,0.1475,0.14933333,nan,0,1
214371820,214370864,527625,0.13583334,0.15266666,0.1485,nan,0,1
215371849,215370896,527625,0.13708334,0.15058333,0.14791666,nan,0,1
216311968,216311018,527625,0.13016666,0.15725,0.1485,nan,0,1
217371965,217371009,527625,0.13708334,0.161,0.14391667,nan,0,1
218372023,218371057,527625,0.13208333,0.16141666,0.1435,nan,0,1
219351818,219350867,527625,0.13625,0.15516667,0.14583333,nan,0,1
220371817,220370863,527625,0.13958333,0.15475,0.151,nan,0,1
221371818,221370862,527625,0.13791667,0.15391667,0.14808333,nan,0,1
