timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
30465883,30464927,527625,0.10183333,-0.111666664,0.16641666,nan,0,1
31465976,31464927,527625,0.10683333,-0.11541667,0.16724999,nan,0,1
32465952,32464996,527625,0.096666664,-0.11708333,0.17433333,nan,0,1
33385920,33384962,527625,0.10683333,-0.115,0.16916667,nan,0,1
34465881,34464927,527625,0.1035,-0.114583336,0.16516666,nan,0,1
35465879,35464927,527625,0.10391667,-0.11333333,0.16433333,nan,0,1
36465883,36464930,527625,0.10725,-0.11833333,0.15458333,nan,0,1
37466109,37465141,527625,0.0675,-0.1535,0.14416666,nan,0,1
38465898,38464945,527625,0.068333335,-0.14583333,0.15183333,nan,0,1
39465883,39464927,527625,0.060583334,-0.14125,0.156,nan,0,1
40466008,40464930,527625,0.068333335,-0.13958333,0.15416667,nan,0,1
41465972,41465021,527625,0.06875,-0.13625,0.15291667,nan,0,1
42465882,42464927,527625,0.07208333,-0.13266666,0.15766667,nan,0,1
43465902,43464927,527625,0.074999996,-0.14125,0.15541667,nan,0,1
44465897,44464931,527625,0.07,-0.13833334,0.15541667,nan,0,1
