timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
671931823,671930866,527625,0.13958333,0.14975,0.15333334,nan,0,1
672931820,672930864,527625,0.1325,0.1475,0.15416667,nan,0,1
673931820,673930860,527625,0.13958333,0.14333333,0.155,nan,0,1
674911961,674910861,527625,0.13458334,0.14541666,0.15416667,nan,0,1
675931836,675930875,527625,0.13833334,0.15016666,0.15016666,nan,0,1
676932002,676931051,527625,0.13916667,0.14666666,0.14975,nan,0,1
677931814,677930864,527625,0.13833334,0.14833333,0.14708333,nan,0,1
678931835,678930869,527625,0.13833334,0.1475,0.15208334,nan,0,1
679931826,679930860,527625,0.14391667,0.15266666,0.14541666,nan,0,1
680931821,680930860,527625,0.14083333,0.14666666,0.15058333,nan,0,1
681872006,681870860,527625,0.14225,0.151,0.14308333,nan,0,1
682931821,682930869,527625,0.13541667,0.14791666,0.14541666,nan,0,1
683931995,683931045,527625,0.146,0.151,0.14225,nan,0,1
684931831,684930867,527625,0.13875,0.1475,0.14016667,nan,0,1
685931816,685930860,527625,0.06583333,0.19583333,0.14791666,nan,0,1
686931821,686930864,527625,-0.012666667,0.19791667,0.14583333,nan,0,1
687931824,687930864,527625,0.0041666664,0.20208333,0.151,nan,0,1
688852000,688850864,527625,0.0054166666,0.20683333,0.14791666,nan,0,1
689931819,689930860,527625,-0.00375,0.20308334,0.15208334,nan,0,1
690931953,690931002,527625,-0.007083333,0.2025,0.14416666,nan,0,1
691931813,691930863,527625,-0.0025,0.2035,0.14625,nan,0,1
692931820,692930866,527625,0.0095833335,0.19708332,0.14708333,nan,0,1
693931825,693930860,527625,0.01225,0.20125,0.14016667,nan,0,1
694931821,694930862,527625,0.018083334,0.20083334,0.145,nan,0,1
695891918,695890867,527625,-0.0025,0.20516667,0.14,nan,0,1
696932043,696930863,527625,-0.061833333,0.18725,0.14708333,nan,0,1
697931933,697930979,527625,-0.057666667,0.18641667,0.14308333,nan,0,1
698931809,698930860,527625,-0.016416667,0.14125,0.19958334,nan,0,1
699931866,699930904,527625,-0.016416667,0.08916666,0.21708333,nan,0,1
700931825,700930866,527625,-0.12725,0.14625,0.14708333,nan,0,1
701931821,701930860,527625,-0.09583333,0.1925,0.12875,nan,0,1
702931824,702930868,527625,-0.00375,0.021,0.23166667,nan,0,1
703931918,703930863,527625,-0.017666666,0.12516667,0.20166667,nan,0,1
704932097,704930864,527625,-0.018083334,0.17041667,0.17041667,nan,0,1
705931927,705930973,527625,-0.07041667,0.15891667,0.17225,nan,0,1
706931820,706930860,527625,-0.03725,0.13391666,0.20041667,nan,0,1
707931839,707930886,527625,-0.065416664,0.20475,0.12875,nan,0,1
708931820,708930863,527625,-0.054333333,0.14666666,0.18375,nan,0,1
709931822,709930860,527625,-0.054333333,0.17458333,0.17541666,nan,0,1
710931820,710930860,527625,-0.07208333,0.19916667,0.1225,nan,0,1
711931870,711930860,527625,-0.0785,0.14041667,0.17516667,nan,0,1
712912020,712910866,527625,-0.10183333,0.17641667,0.15208334,nan,0,1
713931854,713930894,527625,-0.10016666,0.18016666,0.13875,nan,0,1
714931991,714931037,527625,-0.075833336,0.17766666,0.14625,nan,0,1
715931865,715930867,527625,-0.1285,0.17,0.12166666,nan,0,1
716931820,716930864,527625,-0.082666665,0.18141666,0.15416667,nan,0,1
717931823,717930860,527625,-0.093333334,0.16958334,0.155,nan,0,1
718931820,718930860,527625,-0.10141666,0.17166667,0.14808333,nan,0,1
719931848,719930895,527625,-0.09933333,0.1625,0.15541667,nan,0,1
720931902,720930861,527625,-0.10475,0.15641667,0.15958333,nan,0,1
721932025,721930868,527625,-0.106,0.15641667,0.16041666,nan,0,1
722931865,722930906,527625,-0.106,0.15683334,0.15958333,nan,0,1
723932045,723931059,527625,-0.11333333,0.15558334,0.15958333,nan,0,1
