timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
587529562,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
587534546,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
587729348,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
587929121,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
588128921,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
588328685,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
588528488,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
588728257,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
588933149,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
589132848,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
589327643,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
589527523,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
589727218,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
589927001,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
590126799,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
590331594,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
590531411,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
590731273,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
590931024,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
591130732,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
591330543,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
591530321,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
591730123,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
591929901,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
592129693,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
592329475,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
592529256,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
592729048,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
592928833,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
593128643,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
593328419,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
593528201,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
593727992,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
593927789,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
594127591,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
594327368,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
594532280,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
594732095,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
594931734,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
595131556,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
595331327,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
595526089,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
595725886,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
595930689,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
596130472,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
596330236,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
596530030,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
596729809,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
596929605,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
597129394,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
597329205,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
597528977,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
597728774,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
597928574,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
598128346,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,3801098,3801098,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0
