timestamp,rxerrors,fix,rssi,remote_rssi,txbuf,noise,remote_noise
16123600,0,0,109,112,100,27,36
17176443,0,0,107,103,95,34,46
18090422,0,0,104,100,100,29,33
19150418,0,0,106,100,96,39,32
20076416,0,0,113,110,100,31,40
21117421,0,0,113,111,98,32,50
22140418,0,0,109,107,96,38,37
