timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
95995183,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
96501112,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
97008075,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
97517687,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
98024358,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
98530076,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
99037179,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
99544234,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
100050078,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
100557079,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
101065036,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
101572116,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
102079177,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
102585224,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
103091078,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
103599079,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
104107193,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
104614299,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
105121171,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
105628097,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
105882337,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
105964624,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
106475270,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
