timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
1635530258,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1636035071,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1636543070,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1637050069,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1637557073,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1638064360,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1638572102,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1639079251,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1639586070,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1640095275,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1640602219,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1641108264,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1641617078,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1642124175,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1642632485,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1643140069,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1643646224,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1644153069,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1644661069,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1645168532,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1645675258,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1646184142,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1646690110,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1647197069,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1647704073,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1648211501,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1648717956,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1649224072,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1649733106,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1650239236,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1650746206,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1651254074,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1651763068,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1652270109,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1652777082,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1653284475,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1653793070,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1654299202,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1654805071,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1655312071,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1655819335,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1656326072,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1656832072,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1657230708,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1657731299,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
