timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
214086928,1,0,1,0,1,0,1,1,0,1,1,1,1,0
214596935,1,0,1,0,1,0,1,1,0,1,1,1,1,0
215100163,1,0,1,0,1,0,1,1,0,1,1,1,1,0
215611009,1,0,1,0,1,0,1,1,0,1,1,1,1,0
216112014,1,0,1,0,1,0,1,1,0,1,1,1,1,0
216620928,1,0,1,0,1,0,1,1,0,1,1,1,1,0
217120970,1,0,1,0,1,0,1,1,0,1,1,1,1,0
217621022,1,0,1,0,1,0,1,1,0,1,1,1,1,0
218131009,1,0,1,0,1,0,1,1,0,1,1,1,1,0
218642096,1,0,1,0,1,0,1,1,0,1,1,1,1,0
219151986,1,0,1,0,1,0,1,1,0,1,1,1,1,0
219262963,1,0,1,0,1,0,1,1,0,1,1,1,1,0
219774902,1,0,1,0,1,0,1,1,0,1,1,1,1,0
220285307,1,0,1,0,1,0,1,1,0,1,1,1,1,0
220795929,1,0,1,0,1,0,1,1,0,1,1,1,1,0
221239301,0,0,1,0,1,0,1,1,0,1,1,1,1,0
221747159,0,0,1,0,1,0,1,1,0,1,1,1,1,0
