timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
1233494530,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1234001275,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1234509929,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1235019975,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1235208504,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1235709201,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1236218928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1236728992,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1237238932,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1237739107,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1238248970,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1238749281,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1239260130,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1239769928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1240281130,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1240790931,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1241301183,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1241810935,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1242320191,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1242830942,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1243341005,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1243852011,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1244352935,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1244852963,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1245364046,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1245873620,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1246384195,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1246884203,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1247394296,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1247902976,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1248405935,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1248906977,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1249407018,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1249907062,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1250412434,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1250921602,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1251422054,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1251924342,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1252427277,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1252939489,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1253449038,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1253959161,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1254469937,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1254973148,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1255478927,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1255988930,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1256488970,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1256995927,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1257501971,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1258010937,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1258515980,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1259018938,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1259520255,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1260031456,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1260532011,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1261040132,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1261546014,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1262051043,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1262555021,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1263067829,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1263574292,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1264080109,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1264588088,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1265091474,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1265600928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1266105523,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1266614989,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1267116931,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1267617240,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1268127019,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1268627931,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1269137928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1269638940,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1270140930,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1270650996,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1271151930,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1271653512,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1272162941,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1272674055,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1273177066,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1273686975,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1274196925,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1274707927,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1275218398,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1275728928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1276238926,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1276750143,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1277262261,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1277770995,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1278280994,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1278791925,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1279302212,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1279814101,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1280324024,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1280824241,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1281332713,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1281842007,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1282351980,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1282853053,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1283355043,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1283864977,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1284374979,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1284881009,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1285396666,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1285904438,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1286411926,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1286912031,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1287420134,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1287930933,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1288434262,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1288940016,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1289440973,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1289942926,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1290449168,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1290958929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1291459505,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1291969925,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1292469932,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1292979933,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1293489936,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1293990053,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1294500964,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1295010291,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1295519967,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1296020970,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1296522928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1297032931,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1297532955,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1298042967,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1298554047,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1299064257,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1299576004,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1300076928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1300577935,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1301078423,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1301587009,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1302088574,1,0,1,1,0,0,1,1,0,1,1,1,1,0
