timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
1535698179,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1536207975,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1536718931,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1537219354,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1537729935,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1538239964,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1538749970,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1539258066,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1539771977,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1540274930,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1540781972,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1541291929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1541802054,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1542309936,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1542810971,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1543318974,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1543830176,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1544331192,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1544841974,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1545352928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1545852994,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1546365698,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1546875928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1547376254,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1547879051,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1548391905,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1548893314,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1549394109,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1549902971,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1550409641,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1550910258,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1551419452,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1551927969,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1552427986,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1552937017,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1553446962,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1553957987,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1554458204,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1554959063,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1555469927,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1555971976,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1556482976,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1556992928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1557503064,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1558012926,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1558524182,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1559035734,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1559546229,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1560056987,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1560560019,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1561064396,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1561571808,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1562081996,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1562586932,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1563088961,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1563589926,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1564099928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1564599985,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1565109928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1565609969,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1566118927,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1566629933,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1567131246,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1567639929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1568140078,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1568649979,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1569150272,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1569660007,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1570170237,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1570679930,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1571189933,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1571700142,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1572200929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1572701167,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1573210931,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1573711275,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1574220928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1574730929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1575241599,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1575751930,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1576252045,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1576752963,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1577254863,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1577768481,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1578277556,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1578786947,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1579289037,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1579798016,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1580307865,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1580811936,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1581322928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1581829974,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1582330936,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1582839057,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1583340223,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1583842161,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1584350973,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1584857164,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1585359774,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1585861061,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1586361975,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1586868106,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1587372984,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1587882931,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1588384293,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1588894142,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1589400967,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1589911320,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1590418393,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1590928931,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1591437929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1591947934,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1592448328,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1592956928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1593457969,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1593961013,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1594471064,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1594975929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1595481101,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1595990926,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1596492601,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1597003271,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1597512925,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1598022203,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1598522928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1599034609,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1599545069,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1600054088,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1600554094,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1601064933,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1601574279,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1602085975,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1602595928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1603095937,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1603606929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1604116930,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1604627959,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1605136934,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1605646931,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1605769315,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1606270016,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1606780955,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1607281072,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1607790930,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1608299930,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1608804254,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1609313001,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1609817087,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1610322968,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1610827200,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1611330101,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1611832112,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1612344134,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1612847960,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1613350928,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1613858083,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1614361925,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1614870342,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1615370968,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1615877929,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1616382006,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1616892011,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1617399976,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1617904138,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1618404971,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1618911966,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1619415591,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1619922926,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1620262242,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1620289110,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1620412386,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1620921010,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1621427402,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1621936925,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1622437179,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1622946010,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1623447287,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1623949968,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1623995598,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1624506248,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1625016972,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1625526085,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1626036927,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1626546361,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1627046980,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1627556141,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1628056935,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1628556998,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1629058410,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1629558929,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1630058978,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1630570095,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1631080993,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1631591449,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1632102013,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1632612936,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1633112974,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1633616927,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1634118883,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1634623011,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1635134050,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1635640850,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1636149986,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1636650928,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1637156074,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1637668567,1,0,1,1,0,0,1,1,0,0,0,1,1,0
1638001280,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1638507532,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1639017925,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1639524127,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1640032935,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1640532968,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1641035286,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1641545055,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1642048994,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1642552685,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1643052946,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1643561184,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1644061928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1644572180,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1645082982,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1645589967,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1646099356,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1646607976,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1647117999,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1647627929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1647828035,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1648337936,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1648840961,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1649340976,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1649841068,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1650344605,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1650854187,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1651358209,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1651867853,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1652373255,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1652876157,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1653380984,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1653889649,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1654399961,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1654900946,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1655405926,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1655905972,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1656407934,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1656917967,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1657428970,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1657939309,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1658449932,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1658960928,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1659469929,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1659980928,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1660492633,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1661001925,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1661512925,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1662023108,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1662535274,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1663045961,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1663554968,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1664064925,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1664521735,0,0,1,0,1,0,1,1,0,1,1,1,1,0
1665028929,0,0,1,0,1,0,1,1,0,1,1,1,1,0
