timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
695412102,1,0,1,1,0,0,1,1,0,1,1,1,1,0
695689977,1,0,1,0,1,0,1,1,0,1,1,1,1,0
696195682,1,0,1,0,1,0,1,1,0,1,1,1,1,0
696702014,1,0,1,0,1,0,1,1,0,1,1,1,1,0
697204926,1,0,1,0,1,0,1,1,0,1,1,1,1,0
697705969,1,0,1,0,1,0,1,1,0,1,1,1,1,0
698214089,1,0,1,0,1,0,1,1,0,1,1,1,1,0
698714198,1,0,1,0,1,0,1,1,0,1,1,1,1,0
699220589,1,0,1,0,1,0,1,1,0,1,1,1,1,0
699722295,1,0,1,0,1,0,1,1,0,1,1,1,1,0
700232938,1,0,1,0,1,0,1,1,0,1,1,1,1,0
700733156,1,0,1,0,1,0,1,1,0,1,1,1,1,0
701245051,1,0,1,0,1,0,1,1,0,1,1,1,1,0
701750974,1,0,1,0,1,0,1,1,0,1,1,1,1,0
702251049,1,0,1,0,1,0,1,1,0,1,1,1,1,0
702758497,1,0,1,0,1,0,1,1,0,1,1,1,1,0
703258984,1,0,1,0,1,0,1,1,0,1,1,1,1,0
703764228,1,0,1,0,1,0,1,1,0,1,1,1,1,0
704264329,1,0,1,0,1,0,1,1,0,1,1,1,1,0
704427670,1,0,1,1,0,0,1,1,0,1,1,1,1,0
704930977,1,0,1,1,0,0,1,1,0,1,1,1,1,0
705432939,1,0,1,1,0,0,1,1,0,1,1,1,1,0
705942929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
706448304,1,0,1,1,0,0,1,1,0,1,1,1,1,0
706951255,1,0,1,1,0,0,1,1,0,1,1,1,1,0
707457583,1,0,1,1,0,0,1,1,0,1,1,1,1,0
707960168,1,0,1,1,0,0,1,1,0,1,1,1,1,0
708469929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
708972062,1,0,1,1,0,0,1,1,0,1,1,1,1,0
709472245,1,0,1,1,0,0,1,1,0,1,1,1,1,0
709981972,1,0,1,1,0,0,1,1,0,1,1,1,1,0
710492934,1,0,1,1,0,0,1,1,0,1,1,1,1,0
711004222,1,0,1,1,0,0,1,1,0,1,1,1,1,0
711514928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
712025931,1,0,1,1,0,0,1,1,0,1,1,1,1,0
712536927,1,0,1,1,0,0,1,1,0,1,1,1,1,0
713038131,1,0,1,1,0,0,1,1,0,1,1,1,1,0
713547928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
714047954,1,0,1,1,0,0,1,1,0,1,1,1,1,0
714557928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
715068930,1,0,1,1,0,0,1,1,0,1,1,1,1,0
715579245,1,0,1,1,0,0,1,1,0,1,1,1,1,0
716081257,1,0,1,1,0,0,1,1,0,1,1,1,1,0
716593276,1,0,1,1,0,0,1,1,0,1,1,1,1,0
717096921,1,0,1,1,0,0,1,1,0,1,1,1,1,0
717601968,1,0,1,1,0,0,1,1,0,1,1,1,1,0
718112005,1,0,1,1,0,0,1,1,0,1,1,1,1,0
718622226,1,0,1,1,0,0,1,1,0,1,1,1,1,0
719125262,1,0,1,1,0,0,1,1,0,1,1,1,1,0
719634854,1,0,1,1,0,0,1,1,0,1,1,1,1,0
720144939,1,0,1,1,0,0,1,1,0,1,1,1,1,0
720654928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
721166029,1,0,1,1,0,0,1,1,0,1,1,1,1,0
721674932,1,0,1,1,0,0,1,1,0,1,1,1,1,0
722186500,1,0,1,1,0,0,1,1,0,1,1,1,1,0
722686816,1,0,1,1,0,0,1,1,0,1,1,1,1,0
723195931,1,0,1,1,0,0,1,1,0,1,1,1,1,0
723296153,0,0,1,1,0,0,1,1,0,1,1,1,1,0
723805201,0,0,1,1,0,0,1,1,0,1,1,1,1,0
