timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
557373922,1,0,1,1,0,0,1,1,0,1,1,1,1,0
557875422,1,0,1,1,0,0,1,1,0,1,1,1,1,0
558386302,1,0,1,1,0,0,1,1,0,1,1,1,1,0
558894361,1,0,1,1,0,0,1,1,0,1,1,1,1,0
559403930,1,0,1,1,0,0,1,1,0,1,1,1,1,0
559914745,1,0,1,1,0,0,1,1,0,1,1,1,1,0
560425336,1,0,1,1,0,0,1,1,0,1,1,1,1,0
560934988,1,0,1,1,0,0,1,1,0,1,1,1,1,0
561445302,1,0,1,1,0,0,1,1,0,1,1,1,1,0
561954085,1,0,1,1,0,0,1,1,0,1,1,1,1,0
562463929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
562972599,1,0,1,1,0,0,1,1,0,1,1,1,1,0
563483221,1,0,1,1,0,0,1,1,0,1,1,1,1,0
563993009,1,0,1,1,0,0,1,1,0,1,1,1,1,0
564503935,1,0,1,1,0,0,1,1,0,1,1,1,1,0
565010928,1,0,1,1,0,0,1,1,0,1,1,1,1,0
565521131,1,0,1,1,0,0,1,1,0,1,1,1,1,0
566029934,1,0,1,1,0,0,1,1,0,1,1,1,1,0
566540221,1,0,1,1,0,0,1,1,0,1,1,1,1,0
567049974,1,0,1,1,0,0,1,1,0,1,1,1,1,0
567395549,0,0,1,1,0,0,1,1,0,1,1,1,1,0
567899000,0,0,1,1,0,0,1,1,0,1,1,1,1,0
