timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
65444463,1,0,1,1,0,0,1,1,0,1,1,1,1,0
65946540,1,0,1,1,0,0,1,1,0,1,1,1,1,0
66456262,1,0,1,1,0,0,1,1,0,1,1,1,1,0
66966279,1,0,1,1,0,0,1,1,0,1,1,1,1,0
67470085,1,0,1,1,0,0,1,1,0,1,1,1,1,0
67971219,1,0,1,1,0,0,1,1,0,1,1,1,1,0
68481958,1,0,1,1,0,0,1,1,0,1,1,1,1,0
68983981,1,0,1,1,0,0,1,1,0,1,1,1,1,0
69495486,1,0,1,1,0,0,1,1,0,1,1,1,1,0
70006343,1,0,1,1,0,0,1,1,0,1,1,1,1,0
70512139,1,0,1,1,0,0,1,1,0,1,1,1,1,0
71023196,1,0,1,1,0,0,1,1,0,1,1,1,1,0
71531303,1,0,1,1,0,0,1,1,0,1,1,1,1,0
71564136,1,0,1,1,0,0,1,1,0,1,1,1,1,0
72074929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
72575207,1,0,1,1,0,0,1,1,0,1,1,1,1,0
73077464,1,0,1,1,0,0,1,1,0,1,1,1,1,0
73587972,1,0,1,1,0,0,1,1,0,1,1,1,1,0
74088927,1,0,1,1,0,0,1,1,0,1,1,1,1,0
74133160,0,0,1,1,0,0,1,1,0,1,1,1,1,0
74639728,0,0,1,1,0,0,1,1,0,1,1,1,1,0
