timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
1812343191,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1812630050,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1813139573,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1813648376,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1814158209,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1814666102,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1815173070,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1815681102,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1816188147,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1816695067,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1817203067,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1817710747,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1818216407,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1818725069,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1819176167,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1819686104,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1820193066,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1820700067,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1821206223,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1821714128,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1822221069,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1822729170,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1823235160,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1823744104,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1824196792,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1824211118,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1824228110,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1824421157,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1824922105,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
