timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
1332637951,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1333142048,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1333652968,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1334164052,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1334675502,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1335185946,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1335695931,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1336204927,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1336705976,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1337217371,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1337727984,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1338236974,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1338748099,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1339258973,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1339759014,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1340260064,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1340770929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1341271019,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1341781209,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1342289065,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1342799985,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1343310011,1,0,1,1,0,0,1,1,0,1,1,1,1,0
1343399366,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1343900014,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1344408408,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1344918927,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1345419221,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1345926536,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1346430999,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1346941178,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1347441973,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1347951282,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1348456046,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1348961994,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1349470079,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1349970976,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1350477246,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1350984201,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1351494049,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1351999977,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1352501019,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1353011939,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1353523672,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1354025927,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1354537397,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1355044370,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1355556308,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1356060927,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1356569972,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1357071012,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1357580937,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1358087913,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1358597930,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1359104091,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1359612932,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1360115766,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1360625493,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1361130938,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1361634203,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1362148621,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1362649120,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1363153016,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1363656970,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1364164058,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1364670007,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1365172969,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1365680021,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1366184048,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1366693113,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1367203006,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1367711278,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1368222016,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1368735052,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1369236178,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1369745931,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1370253450,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1370761549,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1371261698,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1371762927,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1372262977,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1372771023,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1373280217,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1373789929,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1374295681,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1374798007,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1375299210,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1375809041,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1376312972,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1376823016,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1377335618,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1377841034,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1378344971,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1378853110,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1379357928,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1379862343,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1380366773,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1380872928,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1381382980,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1381891227,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1382400928,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1382901299,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1383407552,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1383909937,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1384421038,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1384930235,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1385440968,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1385942047,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1386449364,1,0,1,0,1,0,1,1,0,1,1,1,1,0
