timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
126108958,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
126615398,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
127121070,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
127627069,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
128134071,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
128643071,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
129151318,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
129657106,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
130164103,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
130671603,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
131178138,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
131685225,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
132191209,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
132699125,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
133206072,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
133716130,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
134223168,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
134729155,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
135235426,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
135741072,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
136247073,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
136754098,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
137261311,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
137767968,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
138275273,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
138782076,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
138826206,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
139334137,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
139841073,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
140348386,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
140854082,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
141363110,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
141870103,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
142376076,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
142882176,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
143388070,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
143839346,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
144340073,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
