timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
1728666935,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1729169919,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1729678926,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1730189917,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1730697926,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1731197957,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1731708063,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1732217960,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1732728304,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1733237915,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1733739956,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1734245256,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1734754159,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1734909456,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1735418920,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1735928921,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1736439176,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1736948921,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1737459205,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1737969920,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1738480018,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1738987915,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1739496812,1,0,0,1,0,0,1,0,0,0,0,0,0,0
