timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
587288788,1,0,1,1,0,0,1,1,0,0,0,1,1,0
587789929,1,0,1,1,0,0,1,1,0,0,0,1,1,0
588300022,1,0,1,1,0,0,1,1,0,0,0,1,1,0
588800932,1,0,1,1,0,0,1,1,0,0,0,1,1,0
589301044,1,0,1,1,0,0,1,1,0,0,0,1,1,0
589813486,1,0,1,1,0,0,1,1,0,0,0,1,1,0
590324158,1,0,1,1,0,0,1,1,0,0,0,1,1,0
590834973,1,0,1,1,0,0,1,1,0,0,0,1,1,0
591346853,1,0,1,1,0,0,1,1,0,0,0,1,1,0
591856971,1,0,1,1,0,0,1,1,0,0,0,1,1,0
592368178,1,0,1,1,0,0,1,1,0,0,0,1,1,0
592879259,1,0,1,1,0,0,1,1,0,0,0,1,1,0
593389930,1,0,1,1,0,0,1,1,0,0,0,1,1,0
593899932,1,0,1,1,0,0,1,1,0,0,0,1,1,0
594409930,1,0,1,1,0,0,1,1,0,0,0,1,1,0
594920931,1,0,1,1,0,0,1,1,0,0,0,1,1,0
595428940,1,0,1,1,0,0,1,1,0,0,0,1,1,0
595938977,1,0,1,1,0,0,1,1,0,0,0,1,1,0
596447971,1,0,1,1,0,0,1,1,0,0,0,1,1,0
596957955,1,0,1,1,0,0,1,1,0,0,0,1,1,0
597313393,0,0,1,1,0,0,1,1,0,0,0,1,1,0
597821119,0,0,1,1,0,0,1,1,0,0,0,1,1,0
