timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
167113015,1,0,1,1,0,0,1,1,0,1,1,1,1,0
167620926,1,0,1,1,0,0,1,1,0,1,1,1,1,0
168124613,1,0,1,1,0,0,1,1,0,1,1,1,1,0
168635556,1,0,1,1,0,0,1,1,0,1,1,1,1,0
169145931,1,0,1,1,0,0,1,1,0,1,1,1,1,0
169656002,1,0,1,1,0,0,1,1,0,1,1,1,1,0
170167453,1,0,1,1,0,0,1,1,0,1,1,1,1,0
170676971,1,0,1,1,0,0,1,1,0,1,1,1,1,0
171187931,1,0,1,1,0,0,1,1,0,1,1,1,1,0
171688176,1,0,1,1,0,0,1,1,0,1,1,1,1,0
172195969,1,0,1,1,0,0,1,1,0,1,1,1,1,0
172707132,1,0,1,1,0,0,1,1,0,1,1,1,1,0
173216930,1,0,1,1,0,0,1,1,0,1,1,1,1,0
173726970,1,0,1,1,0,0,1,1,0,1,1,1,1,0
174236935,1,0,1,1,0,0,1,1,0,1,1,1,1,0
174749172,1,0,1,1,0,0,1,1,0,1,1,1,1,0
175259936,1,0,1,1,0,0,1,1,0,1,1,1,1,0
175770005,1,0,1,1,0,0,1,1,0,1,1,1,1,0
176279929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
176792239,1,0,1,1,0,0,1,1,0,1,1,1,1,0
177301564,1,0,1,1,0,0,1,1,0,1,1,1,1,0
177812445,1,0,1,1,0,0,1,1,0,1,1,1,1,0
178320929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
178822968,1,0,1,1,0,0,1,1,0,1,1,1,1,0
179331982,1,0,1,1,0,0,1,1,0,1,1,1,1,0
179843991,1,0,1,1,0,0,1,1,0,1,1,1,1,0
180354274,1,0,1,1,0,0,1,1,0,1,1,1,1,0
180864390,1,0,1,1,0,0,1,1,0,1,1,1,1,0
181375074,1,0,1,1,0,0,1,1,0,1,1,1,1,0
181885048,1,0,1,1,0,0,1,1,0,1,1,1,1,0
182395531,1,0,1,1,0,0,1,1,0,1,1,1,1,0
182906033,1,0,1,1,0,0,1,1,0,1,1,1,1,0
183415089,1,0,1,1,0,0,1,1,0,1,1,1,1,0
183916394,1,0,1,1,0,0,1,1,0,1,1,1,1,0
184426937,1,0,1,1,0,0,1,1,0,1,1,1,1,0
