timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
717464365,1,0,1,1,0,0,1,1,0,1,1,1,1,0
717965158,1,0,1,1,0,0,1,1,0,1,1,1,1,0
718475828,1,0,1,1,0,0,1,1,0,1,1,1,1,0
718985249,1,0,1,1,0,0,1,1,0,1,1,1,1,0
719495054,1,0,1,1,0,0,1,1,0,1,1,1,1,0
720002926,1,0,1,1,0,0,1,1,0,1,1,1,1,0
720503929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
721014414,1,0,1,1,0,0,1,1,0,1,1,1,1,0
721523938,1,0,1,1,0,0,1,1,0,1,1,1,1,0
722034416,1,0,1,1,0,0,1,1,0,1,1,1,1,0
722545051,1,0,1,1,0,0,1,1,0,1,1,1,1,0
723055089,1,0,1,1,0,0,1,1,0,1,1,1,1,0
723562929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
724073143,1,0,1,1,0,0,1,1,0,1,1,1,1,0
724582935,1,0,1,1,0,0,1,1,0,1,1,1,1,0
725091989,1,0,1,1,0,0,1,1,0,1,1,1,1,0
725592007,1,0,1,1,0,0,1,1,0,1,1,1,1,0
726092219,1,0,1,1,0,0,1,1,0,1,1,1,1,0
726594434,1,0,1,1,0,0,1,1,0,1,1,1,1,0
727095967,1,0,1,1,0,0,1,1,0,1,1,1,1,0
727606942,1,0,1,1,0,0,1,1,0,1,1,1,1,0
728116935,1,0,1,1,0,0,1,1,0,1,1,1,1,0
728626934,1,0,1,1,0,0,1,1,0,1,1,1,1,0
729136971,1,0,1,1,0,0,1,1,0,1,1,1,1,0
729646978,1,0,1,1,0,0,1,1,0,1,1,1,1,0
730157926,1,0,1,1,0,0,1,1,0,1,1,1,1,0
730658649,1,0,1,1,0,0,1,1,0,1,1,1,1,0
731168929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
731679042,1,0,1,1,0,0,1,1,0,1,1,1,1,0
732190200,1,0,1,1,0,0,1,1,0,1,1,1,1,0
732699974,1,0,1,1,0,0,1,1,0,1,1,1,1,0
733201929,1,0,1,1,0,0,1,1,0,1,1,1,1,0
733703936,1,0,1,1,0,0,1,1,0,1,1,1,1,0
734214604,1,0,1,1,0,0,1,1,0,1,1,1,1,0
734725088,1,0,1,1,0,0,1,1,0,1,1,1,1,0
735235129,1,0,1,1,0,0,1,1,0,1,1,1,1,0
735745049,1,0,1,1,0,0,1,1,0,1,1,1,1,0
736245164,1,0,1,1,0,0,1,1,0,1,1,1,1,0
736754031,1,0,1,1,0,0,1,1,0,1,1,1,1,0
737265054,1,0,1,1,0,0,1,1,0,1,1,1,1,0
737774142,1,0,1,1,0,0,1,1,0,1,1,1,1,0
738283931,1,0,1,1,0,0,1,1,0,1,1,1,1,0
738636992,1,0,1,0,1,0,1,1,0,1,1,1,1,0
739146931,1,0,1,0,1,0,1,1,0,1,1,1,1,0
739646935,1,0,1,0,1,0,1,1,0,1,1,1,1,0
740146973,1,0,1,0,1,0,1,1,0,1,1,1,1,0
740647078,1,0,1,0,1,0,1,1,0,1,1,1,1,0
741156936,1,0,1,0,1,0,1,1,0,1,1,1,1,0
741658136,1,0,1,0,1,0,1,1,0,1,1,1,1,0
742167930,1,0,1,0,1,0,1,1,0,1,1,1,1,0
742678936,1,0,1,0,1,0,1,1,0,1,1,1,1,0
743180250,1,0,1,0,1,0,1,1,0,1,1,1,1,0
743689970,1,0,1,0,1,0,1,1,0,1,1,1,1,0
744199938,1,0,1,0,1,0,1,1,0,1,1,1,1,0
744699969,1,0,1,0,1,0,1,1,0,1,1,1,1,0
745210430,1,0,1,0,1,0,1,1,0,1,1,1,1,0
745719958,1,0,1,0,1,0,1,1,0,1,1,1,1,0
746231766,1,0,1,0,1,0,1,1,0,1,1,1,1,0
746528233,0,0,1,0,1,0,1,1,0,1,1,1,1,0
747036018,0,0,1,0,1,0,1,1,0,1,1,1,1,0
