timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
1686494291,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1687000103,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1687507105,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1688014122,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1688522023,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1689029202,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1689535169,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1690043171,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1690550092,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1691057088,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1691566132,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1692076069,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1692582713,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1693088879,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1693596104,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1694103109,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1694610071,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1695118069,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1695627086,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1696135169,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1696641307,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1697147220,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1697655408,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1698161106,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1698668136,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
