timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
1506311923,-23.5560269879712,-46.730174469273216,724.97144,-2.0780094,-7.213443,-3.4367871,-1.028567,1,1,1,0
1514858342,-23.556030135375106,-46.730174482944406,724.9683,-2.4279847,-7.214836,-3.433632,-1.0290214,1,1,1,0
1518607862,-23.556030135375106,-46.730174482944406,724.9683,-2.4279847,-7.214836,-3.433632,-1.0503633,1,1,1,0
