timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
259108011,-23.55604664176775,-46.73020224949365,725.6331,1.5298456,-0.9427917,0.4417225,-2.3001842,1,1,1,0
263042008,-23.55604664176775,-46.73020224949365,725.6331,1.5298456,-0.9427917,0.4417225,-2.2797425,1,1,1,0
307324273,-23.556036926465463,-46.73019863822354,724.9612,2.610138,-0.57469857,1.113661,-2.597991,1,1,1,0
