timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
546778820,-23.556010092288002,-46.73011455546815,724.3533,-0.19929338,-1.1064874,-2.8186102,-1.1651163,1,1,1,0
