timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
1685435092,-23.556041010898355,-46.730199661695885,717.3981,8.749827,-6.6214814,11.270359,-1.0734398,1,1,0
1690903196,-23.55604008769575,-46.73020041980509,717.3582,8.852483,-6.698755,11.3102455,-1.0700848,1,1,0
1729395319,-23.556033085506815,-46.73019026190734,717.38654,9.631091,-5.6633706,11.281927,-0.9016702,1,1,0
