timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
115721070,-23.556008773108356,-46.730229807485,719.9147,1.7709895,-0.56137264,0.4440908,1.8792804,1,1,0
130792233,-23.556012047021454,-46.730227771455255,720.0957,1.406947,-0.35384208,0.26303723,1.8770955,1,1,0
139312145,-23.556012047021454,-46.730227771455255,720.0957,1.406947,-0.35384208,0.26303723,1.8823574,1,1,0
144142520,-23.55601258563835,-46.73022292975279,721.31146,1.3470556,0.13966797,-0.95272285,2.0572636,1,1,0
