timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
24188029,-23.556048170134904,-46.730206537660784,728.39795,-0.018918138,-0.003838726,-0.5560885,-2.6413112,1,1,1,0
31178245,-23.556050891803835,-46.73020546152152,728.3228,-0.32155392,0.10585108,-0.4809284,-2.630293,1,1,1,0
