timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
783108406,-23.556048464958383,-46.730222178857076,725.73035,1.3271158,-2.9741719,0.34447172,-2.3374205,1,1,1,0
788931053,-23.556046209110157,-46.73022755486079,725.8746,1.5779545,-3.5221426,0.20026225,-2.337884,1,1,1,0
793497109,-23.556046209110157,-46.73022755486079,725.8746,1.5779545,-3.5221426,0.20026225,-2.3537824,1,1,1,0
818933406,-23.556047685808842,-46.730226591589734,725.0695,1.4137532,-3.4239573,1.0053047,-2.3473024,1,1,1,0
