timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
553298922,-23.556038771488936,-46.73022106450568,726.2996,2.4049804,-2.8605874,-0.22479245,-2.588151,1,1,1,0
567395525,-23.55603909537451,-46.73021461570138,726.43835,2.368966,-2.203267,-0.36355367,-2.587573,1,1,1,0
