timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
71880194,-23.556081909464083,-46.73021291578735,720.09906,0.8329096,0.46726412,0.033929143,2.0893068,1,1,0
76995162,-23.556081873583782,-46.73021029306608,720.2097,0.8368993,0.7345954,-0.07671426,2.0875463,1,1,0
88766421,-23.556082757703802,-46.73020523926896,719.9615,0.7385896,1.2497238,0.1714883,2.7576766,1,1,0
