timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
25367881,-23.55607513535377,-46.73016840264007,734.23773,-0.00393116,0.009923799,-0.31407216,-2.5839188,1,1,1,0
30727010,-23.556071497843053,-46.73017160750555,734.2285,0.40054157,-0.3167449,-0.30484325,-2.583448,1,1,1,0
36176417,-23.556067120061865,-46.73017395101364,734.7605,0.8873286,-0.5556163,-0.83685255,-2.602738,1,1,1,0
