timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
483980396,-23.55611379464685,-46.73016779837387,719.2312,-2.7125618,5.066035,0.90180224,-2.6448047,1,1,0
499415104,-23.556104271571233,-46.73016969901837,718.97534,-1.6536441,4.8723044,1.1576247,-2.9822297,1,1,0
