timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
160446255,-23.556008227745625,-46.73010378672216,723.5618,0.00803432,-0.008839506,-2.02715,-1.1270655,1,1,1,0
176838116,-23.55601159326479,-46.73010458477715,723.8459,-0.36619434,-0.09018448,-2.311215,-1.11186,1,1,1,0
178890902,-23.55601159326479,-46.73010458477715,723.8459,-0.36619434,-0.09018448,-2.311215,-1.1237713,1,1,1,0
