timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
139426867,-23.55602170106143,-46.73021919710044,739.04553,2.857591,-4.44381,0.16978873,1.9471353,1,1,0
152250159,-23.556022078913955,-46.7302201686217,738.96893,2.8155756,-4.542836,0.24637114,1.9813691,1,1,0
170589143,-23.556022078913955,-46.7302201686217,738.96893,2.8155756,-4.542836,0.24637114,1.9434454,1,1,0
