timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
34600068,-23.556007583849645,-46.730212247640445,716.1188,0.01291533,-0.004855945,0.17841393,-0.9086618,1,1,0
