timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
628896202,-23.55605468116275,-46.73020653568152,725.8758,0.6359056,-1.3796785,0.19901423,-2.4476743,1,1,1,0
630833313,-23.556055785563967,-46.73020600358756,725.8749,0.5131018,-1.3254427,0.19994037,-2.4487214,1,1,1,0
632316862,-23.556055785563967,-46.73020600358756,725.8749,0.5131018,-1.3254427,0.19994037,-2.388364,1,1,1,0
651185254,-23.556047932386594,-46.730229060054306,725.5026,1.3863349,-3.6755655,0.5721835,-2.5193725,1,1,1,0
