timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
722922851,-23.556045572605584,-46.730203795580486,725.7246,1.648731,-1.1003828,0.3502251,-2.373219,1,1,1,0
732024055,-23.556045572605584,-46.730203795580486,725.7246,1.648731,-1.1003828,0.3502251,-2.361419,1,1,1,0
746528209,-23.55605032224812,-46.73021291712325,724.7182,1.1205947,-2.0301325,1.3566077,-2.3587718,1,1,1,0
