timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
600571431,-23.555998742484316,-46.730249612200616,722.38165,-0.12703858,-1.8971238,1.6956707,-0.7611398,1,1,0
617325143,-23.556005315391282,-46.73025305234533,722.39496,-0.85791254,-2.2477744,1.6823965,-0.91859394,1,1,0
