timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
465279485,-23.556131406092355,-46.730173104726866,719.4321,-4.670865,4.525163,0.7008385,-2.6368523,1,1,0
477114225,-23.556117901931415,-46.73016949256742,719.36566,-3.169271,4.8933473,0.7673221,-2.6429493,1,1,0
