timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
140531921,-23.55605456280634,-46.73020571107169,722.22076,-1.0410966,0.33523718,-0.085659586,2.8968003,1,1,1,0
