timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
83224263,-23.556033115459137,-46.73018833246665,739.123,1.5883684,-1.2978078,0.09236187,2.8007529,1,1,0
92019176,-23.556034879326642,-46.730199075273624,739.1105,1.3922352,-2.3928115,0.10486633,2.7974868,1,1,0
