timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
205707179,-23.556032072795457,-46.7302243579097,723.8232,-3.8332,0.67702174,0.25416118,-0.77385485,1,1,0
218634724,-23.556026268770683,-46.730225232457045,723.7042,-3.1878219,0.58788,0.37311563,-0.7843515,1,1,0
