timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
790081922,-23.556016620813487,-46.730146189762216,724.7636,-0.9252329,-4.3309402,-3.2289464,-1.2238449,1,1,1,0
803008074,-23.55601758229119,-46.73014544651541,724.6277,-1.0321443,-4.255182,-3.0930037,-1.2207031,1,1,1,0
814145443,-23.55601758229119,-46.73014544651541,724.6277,-1.0321443,-4.255182,-3.0930037,-1.2102969,1,1,1,0
1156378132,-23.55601648095502,-46.73014362982913,723.6397,-0.90968126,-4.0700088,-2.1050265,-1.1764486,1,1,1,0
