timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
1483298053,-23.55602979621805,-46.73018286716283,724.6054,-2.3902726,-8.069431,-3.070717,-1.0312406,1,1,1,0
1494516481,-23.556024818805742,-46.730183122566984,724.84143,-1.8368096,-8.095465,-3.3067589,-1.0318837,1,1,1,0
