timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
576520108,-23.55598911788338,-46.73024313815768,722.5226,0.9431683,-1.2372309,1.5547404,-0.76025647,1,1,0
592578300,-23.55599618185412,-46.730246679179864,722.5623,0.15769054,-1.5981638,1.5150074,-0.7634958,1,1,0
