timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
158875921,-23.55606608443002,-46.73019469638204,726.1809,-0.6320798,-0.17291051,-0.106105015,-2.5708318,1,1,1,0
172851091,-23.556066287514785,-46.7301938884712,726.2806,-0.6546618,-0.09056097,-0.20574315,-2.5657325,1,1,1,0
175459862,-23.556066287514785,-46.7301938884712,726.2806,-0.6546618,-0.09056097,-0.20574315,-2.5267987,1,1,1,0
250206414,-23.55604775053238,-46.730200121457926,725.3586,1.4065566,-0.7258831,0.71623427,-2.3125753,1,1,1,0
