timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
797198678,797198292,3801098,-0.12543489,-0.024394555,-0.00063915865,37.82742,0,10
798200076,798199692,3801098,0.11307782,0.081226416,-0.024927188,37.82742,0,10
799200234,799199846,3801098,-0.13646038,-0.030626353,0.0396811,37.778458,0,10
800197886,800197496,3801098,0.00085221155,-0.11568772,0.0023435818,37.925335,0,10
801200548,801200144,3801098,0.031478565,0.0257794,0.01933455,37.82742,0,10
802200682,802200296,3801098,-0.04745753,0.0773382,-5.3263222e-05,37.778458,0,10
803198335,803197950,3801098,-0.022849923,-0.054435015,-0.023329291,37.82742,0,10
804198510,804198108,3801098,-0.050173957,0.18173411,0.14109428,37.974297,0,10
805199889,805199501,3801098,-0.04628574,-0.22295985,-0.007403588,37.82742,0,10
806201297,806200912,3801098,-0.12314457,-0.30381343,-0.024181502,37.778458,0,10
807198936,807198547,3801098,-0.16873789,-0.17070863,-0.06620619,37.778458,0,10
808199092,808198693,3801098,-0.30024478,-0.43862262,0.26711506,37.778458,0,10
809200479,809200087,3801098,0.43393546,0.16527578,-0.4426174,37.68054,0,10
810200616,810200231,3801098,-0.26929885,-0.867072,-0.071798824,37.58262,0,10
811198262,811197876,3801098,-0.06732471,0.18892466,0.05752428,37.778458,0,10
812199652,812199267,3801098,-0.048149955,-0.20303941,0.17326526,37.58262,0,10
813201044,813200658,3801098,0.8364456,0.12575446,-0.3151585,37.63158,0,10
814198688,814198304,3801098,-0.51675975,-0.21518342,-0.16106798,37.778458,0,10
815198833,815198448,3801098,1.0163156,0.14823155,-0.22333269,37.63158,0,10
816200227,816199839,3801098,0.3684217,-0.30370688,-0.28389296,37.778458,0,10
817202874,817202479,3801098,0.13603427,0.34083137,0.23052323,37.58262,0,10
818199262,818198875,3801098,0.5244297,0.35766253,-0.24005735,37.63158,0,10
819199409,819199017,3801098,0.70184946,0.6867227,-0.06567355,37.38678,0,10
820200793,820200405,3801098,-0.5736449,-0.50578755,-0.07504788,37.63158,0,10
821198440,821198047,3801098,-0.10860371,-0.46323025,0.08415589,37.4847,0,10
822199822,822199434,3801098,-0.41417482,0.112438664,0.38083205,37.4847,0,10
823199963,823199571,3801098,-0.37891456,-0.40496027,-0.09608685,37.43574,0,10
824201352,824200956,3801098,-0.50600064,-0.40703756,-0.21401162,37.38678,0,10
825198982,825198595,3801098,-0.31100395,-0.040266994,0.3032808,37.28886,0,10
826199126,826198731,3801098,0.34445325,0.11206582,-0.17273264,37.38678,0,10
827200505,827200113,3801098,-0.086605996,-0.09523464,0.21156152,37.38678,0,10
828198133,828197749,3801098,0.033822145,0.008255799,-0.19126824,37.38678,0,10
829199523,829199130,3801098,-0.38589203,-0.18136127,-0.023382554,37.141983,0,10
830199645,830199260,3801098,0.6041647,0.7185209,0.17576863,37.141983,0,10
831202273,831201889,3801098,-0.5874401,0.010599381,-0.11579424,37.239902,0,10
832198658,832198274,3801098,-0.7178817,-0.7683752,0.0029827405,37.141983,0,10
833200040,833199652,3801098,-0.905315,0.038083203,0.11014834,37.28886,0,10
834200164,834199779,3801098,0.3457316,0.40373522,0.064395234,37.044064,0,10
835197797,835197406,3801098,-0.18141453,-0.31739554,-0.38296255,36.848225,0,10
