timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
75352876,75352698,3932170,0.007829694,-0.018855182,-0.0038882154,36.35863,0
75354129,75353951,3932170,0.007616641,-0.012516857,-0.00074568513,36.35863,0
76356425,76356233,3932170,0.0065513765,-0.0121972775,0.00042610578,36.848225,0
77354933,77354756,3932170,0.018801916,-0.003568636,-0.021252027,36.848225,0
78355963,78355787,3932170,0.16564862,0.23313314,-0.008202537,36.848225,0
79353239,79353059,3932170,0.08655274,0.23483755,-0.08410263,36.701347,0
80354266,80354090,3932170,0.21097563,-0.40213734,0.05784386,36.554466,0
81355308,81355122,3932170,0.042024683,-0.20863205,0.026578348,36.750305,0
82356332,82356156,3932170,0.5773201,-0.82557994,0.25028387,36.701347,0
83354857,83354682,3932170,1.5590146,-1.7357953,-0.8880045,36.897186,0
84354638,84354462,3932170,0.5882923,0.35356125,-0.1304949,36.848225,0
85356923,85356749,3932170,-0.125861,-0.16431704,-0.055287227,36.848225,0
86354198,86354024,3932170,0.02460761,-0.00095873803,-0.0043675844,36.750305,0
87355253,87355077,3932170,0.012357068,-0.014274544,-0.0055926386,37.044064,0
88356271,88356095,3932170,0.0042077946,-0.015020229,0.000106526444,36.750305,0
89358557,89358382,3932170,0.008202537,-0.016777916,-0.0070307455,37.093025,0
