timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
96038947,96038766,3932170,0.010705908,-0.015819177,-0.002822951,37.044064,0
96040196,96040019,3932170,0.010173276,-0.017470337,-0.00479369,37.044064,0
97045001,97044824,3932170,0.006870956,-0.017257284,-0.00021305289,37.239902,0
98039792,98039613,3932170,0.013848438,-0.010759171,-0.007190535,37.093025,0
99039580,99039403,3932170,-0.07765778,-0.0139549645,0.008042747,37.141983,0
100040630,100040451,3932170,-0.453057,-0.10130665,0.032756884,37.044064,0
101041676,101041499,3932170,0.20634173,0.116912775,0.035899412,37.239902,0
102040224,102040047,3932170,-0.9898437,0.051239222,-0.1296427,37.239902,0
103040015,103039836,3932170,-0.15339808,0.28154942,-0.022264026,37.093025,0
104041068,104040888,3932170,0.098483704,-0.017417075,0.11526162,36.897186,0
105039602,105039427,3932170,0.014008229,-0.012090752,0.014860439,37.093025,0
106040657,106040475,3932170,0.00479369,-0.012463594,-0.0026098979,36.946144,0
