timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
84444869,84444685,3932170,0.010013486,-0.0128897,-0.0015978967,37.43574,0
84446115,84445937,3932170,0.00644485,-0.016564863,-0.0038882154,37.43574,0
85449680,85449505,3932170,0.0080960095,-0.019600866,-0.0061252704,37.43574,0
86448234,86448058,3932170,0.007936221,-0.016724652,-0.00085221155,37.28886,0
87445538,87445362,3932170,0.011930962,-0.016511599,-0.0015446335,37.58262,0
88446601,88446427,3932170,0.009853696,-0.0147539135,-0.0019707393,37.58262,0
89447660,89447486,3932170,0.009640643,-0.014807177,-0.0023435818,37.58262,0
90444974,90444795,3932170,0.007776431,-0.014114754,-0.0037816889,37.58262,0
91446032,91445854,3932170,0.008735169,-0.014860439,-0.0038349521,37.63158,0
92447091,92446916,3932170,0.008309063,-0.017630128,-0.0053795855,37.43574,0
