timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
36142569,36142393,3932170,0.0060187443,-0.012623385,-0.0033555832,37.239902,0
36143822,36143645,3932170,0.011504856,-0.01257012,-0.003568636,37.239902,0
37143621,37143443,3932170,0.0104395915,-0.01603223,-0.0038349521,37.141983,0
38144667,38144491,3932170,0.0063915867,-0.013475596,-0.003568636,36.848225,0
39143220,39143037,3932170,0.0124103315,-0.015659388,-0.0025033716,37.141983,0
40143010,40142833,3932170,0.007936221,-0.013582122,-0.0030360038,37.141983,0
41144057,41143883,3932170,0.010918961,-0.011930962,-0.004527374,37.141983,0
42145130,42144954,3932170,0.007084009,-0.0128897,-0.0034088462,37.239902,0
43142443,43142269,3932170,0.008841695,-0.01571265,-0.0018109496,37.38678,0
44143455,44143275,3932170,0.008362326,-0.011717909,-0.0033555832,37.239902,0
