timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
467102282,467102105,3932170,0.010013486,-0.014327806,-0.0015446335,39.736843,0
467103538,467103359,3932170,0.007882957,-0.016511599,-0.0036751623,39.736843,0
468108412,468108237,3932170,0.010386328,-0.014700649,-0.004261058,39.7858,0
469104560,469104386,3932170,0.011185277,-0.015073493,-0.0055393754,39.638924,0
470104390,470104213,3932170,0.010759171,-0.016884442,-0.0039414787,39.736843,0
471105508,471105334,3932170,0.011664646,-0.016564863,-0.0031957934,39.638924,0
472106633,472106453,3932170,0.015286545,-0.013422333,-0.00074568513,39.638924,0
473103989,473103814,3932170,0.010120012,-0.015446335,-0.006231797,39.589962,0
474105113,474104934,3932170,0.01257012,-0.01933455,-0.0017044231,39.736843,0
475106228,475106052,3932170,0.010492856,-0.014913702,-0.007137272,39.736843,0
476103585,476103411,3932170,0.010066749,-0.016831178,-0.00479369,39.589962,0
477104703,477104529,3932170,0.0128897,-0.016618125,-0.006338324,39.541004,0
478104569,478104394,3932170,0.0094808545,-0.015286545,-0.0025033716,39.443085,0
