timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
173425422,173425030,3801098,-0.038775627,-0.045007423,-0.014594123,35.4284,0,10
174424252,174423867,3801098,-0.009693907,0.13331784,0.036751624,35.23256,0,10
175428060,175427676,3801098,-0.109988555,-0.059281968,0.028336033,35.23256,0,10
176424407,176424004,3801098,-0.059068915,-0.06689861,-0.087618,35.33048,0,10
177425713,177425327,3801098,-0.08937569,0.18546253,0.06785735,35.281517,0,10
178424548,178424152,3801098,0.019867182,-0.20282635,-0.1740642,35.281517,0,10
179424613,179424228,3801098,0.49614692,-0.04660532,-0.115740985,35.13464,0,10
180424689,180424303,3801098,-0.116646454,-0.25513083,-0.06641924,35.281517,0,10
181426019,181425628,3801098,0.09736517,0.23046996,-0.08639295,35.477356,0,10
182424850,182424457,3801098,0.17539579,-0.14562164,0.0072970614,35.33048,0,10
183424941,183424540,3801098,-0.3679956,0.19995013,-0.004261058,35.281517,0,10
184427503,184427107,3801098,0.08868326,0.353508,0.119735725,35.281517,0,10
185426319,185425933,3801098,-0.42067292,-0.03376888,0.08820389,35.33048,0,10
186425144,186424758,3801098,-0.19712718,0.026471822,0.113290876,35.23256,0,10
187425217,187424830,3801098,-0.6440589,-0.5255482,-0.0628506,35.23256,0,10
188427789,188427399,3801098,-0.08783105,0.45971486,0.39228362,35.13464,0,10
189424111,189423724,3801098,0.11132013,-0.39595878,-0.24772725,35.281517,0,10
190425444,190425043,3801098,0.16586167,0.01949434,-0.13970943,35.281517,0,10
191425506,191425113,3801098,-0.4956143,0.69966567,-0.05320996,35.13464,0,10
192428066,192427680,3801098,0.16112125,-0.36810213,0.04133226,35.13464,0,10
193424403,193424004,3801098,-0.017150758,0.10578076,-0.17326526,35.13464,0,10
194425709,194425320,3801098,-0.00314253,-0.14817828,-0.024234766,35.13464,0,10
195428275,195427883,3801098,-0.2449043,0.33417344,0.093530215,35.08568,0,10
196427103,196426701,3801098,-0.34072483,-0.38131142,-0.22168154,35.23256,0,10
197424656,197424271,3801098,0.074515246,0.021518342,-0.071106404,35.23256,0,10
198429717,198429331,3801098,0.12559468,-0.50434947,-0.123357624,34.791924,0,10
199424786,199424401,3801098,0.30360037,0.22988407,-0.1313471,34.88984,0,10
200424855,200424465,3801098,0.41561294,0.2509763,0.21225394,34.98776,0,10
201424922,201424528,3801098,-0.37012613,0.09534117,-0.039468046,35.08568,0,10
202426231,202425840,3801098,0.4192881,-0.45135254,-0.07408914,34.88984,0,10
203425042,203424654,3801098,-0.016990967,0.40139166,0.00942759,34.791924,0,10
204425101,204424716,3801098,-0.6225938,-0.4819789,-0.16415726,35.08568,0,10
205425164,205424780,3801098,0.750319,0.30663636,0.12596752,34.98776,0,10
206426488,206426093,3801098,0.14279869,-0.24666198,-0.017736653,35.08568,0,10
207425294,207424909,3801098,0.0058056912,0.40554616,0.031212248,35.08568,0,10
208425363,208424975,3801098,-1.1128818,-0.59431106,0.117498666,34.9388,0,10
209427932,209427537,3801098,-0.3738013,0.20831247,-0.04926848,34.98776,0,10
210424256,210423872,3801098,-0.54211307,-0.53082126,0.039308257,35.13464,0,10
211425566,211425169,3801098,0.16218652,0.17507622,0.00958738,34.88984,0,10
212425613,212425227,3801098,-0.21832594,-0.18242654,-0.12926984,34.791924,0,10
213428168,213427780,3801098,0.4460795,0.66190207,0.1103614,34.596085,0,10
214424514,214424119,3801098,0.2845854,0.49076733,0.09550095,34.694004,0,10
215425783,215425394,3801098,-0.30578417,-0.015925704,0.08804411,34.791924,0,10
216425834,216425450,3801098,-0.1603223,0.01917476,-0.065353975,34.74296,0,10
217428415,217428002,3801098,-0.100347914,-0.19664782,-0.21262679,34.694004,0,10
218424703,218424314,3801098,0.43318978,-0.25406557,0.08868326,34.596085,0,10
219426012,219425619,3801098,0.029561087,0.01933455,0.05225122,34.791924,0,10
220424811,220424427,3801098,0.066738814,0.018269286,0.033822145,34.791924,0,10
221424881,221424484,3801098,-0.010812434,0.02098571,0.00090547476,34.596085,0,10
