timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
79024655,79024477,3932170,0.012836437,-0.016777916,-0.0012250541,43.310894,0
79025912,79025735,3932170,0.015446335,-0.015552862,-0.0039947415,43.310894,0
80029636,80029459,3932170,0.010972224,-0.017523602,0.0,43.164017,0
81024594,81024416,3932170,0.019281287,-0.022370555,-0.00095873803,43.017136,0
82025811,82025636,3932170,-0.19947077,-0.08404937,0.10354371,43.164017,0
83025825,83025650,3932170,0.11755193,0.034248255,-0.049534798,43.066097,0
84027003,84026826,3932170,-0.013848438,-0.06780408,-0.013741912,43.017136,0
85025743,85025563,3932170,-0.017949706,-0.049161956,0.016298546,42.968178,0
86025704,86025529,3932170,0.30131006,-0.051931642,0.028176246,42.87026,0
87026909,87026734,3932170,-0.12399679,0.0037284256,0.026844665,42.87026,0
88028126,88027951,3932170,0.21907164,0.0958738,0.023702133,43.164017,0
89025585,89025411,3932170,-0.173212,-0.20511667,-0.07600661,42.968178,0
90026896,90026715,3932170,-0.17102821,-0.2997654,0.23824641,42.87026,0
91026774,91026597,3932170,0.11435614,0.044208474,0.20873857,42.968178,0
92028030,92027856,3932170,-0.018375812,-0.06263755,0.18098845,43.017136,0
93025453,93025277,3932170,-0.6611564,-0.16751283,0.659665,43.310894,0
94026675,94026498,3932170,0.84789723,0.4074104,-0.007776431,42.87026,0
95027892,95027714,3932170,0.23169503,0.46264437,-0.170176,43.066097,0
96025350,96025173,3932170,-0.2817092,-0.13491574,-0.49625346,42.821297,0
97026566,97026391,3932170,0.4811267,0.16138756,0.22269353,43.066097,0
98027783,98027609,3932170,-0.5319398,0.015073493,-0.3529754,42.77234,0
99027800,99027626,3932170,-1.0547717,-0.39276302,-0.13907027,43.017136,0
100025229,100025055,3932170,-0.6020342,-0.19196065,-0.21252026,42.87026,0
101026428,101026248,3932170,-0.04133226,-0.098483704,0.5411543,43.017136,0
102027643,102027466,3932170,-0.133957,-0.2599778,-0.17262611,42.821297,0
103025096,103024922,3932170,1.5216237,0.22551648,0.12767194,42.821297,0
104026313,104026138,3932170,-0.10897656,-0.20213392,0.11707257,42.87026,0
105027526,105027353,3932170,-0.87058735,-0.6673349,0.037763625,42.87026,0
106028749,106028569,3932170,-0.55953014,-0.44629255,-0.26317358,42.821297,0
107026199,107026023,3932170,0.08777779,-0.14476945,-0.32288167,42.821297,0
108027412,108027237,3932170,-1.1826034,-0.5773733,0.19217372,42.821297,0
109027374,109027198,3932170,-0.13885723,-0.119629204,1.6535035,42.968178,0
110024827,110024652,3932170,1.5878831,2.4339695,-1.0215886,42.821297,0
111026047,111025865,3932170,-0.1593103,0.100241385,-0.02428803,42.625458,0
112027254,112027077,3932170,0.025885928,-0.0211455,0.003089267,42.52754,0
113028464,113028288,3932170,0.0047404272,-0.011771172,-0.005060006,42.968178,0
114027170,114026993,3932170,0.014274544,-0.011132013,-0.023009712,42.52754,0
