timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
257516523,257516126,3801098,0.0121972775,0.024820661,0.07318367,38.90453,0,10
258516685,258516300,3801098,0.030626353,-0.07478157,0.012463594,39.051407,0,10
259514364,259513976,3801098,-0.10466223,-0.11488877,-0.035260253,39.00245,0,10
260515805,260515413,3801098,0.3338006,-0.16346483,0.13992248,38.75765,0,10
261515952,261515566,3801098,0.24863271,0.46658581,0.20287961,38.75765,0,10
262517369,262516984,3801098,-0.11536814,-0.06791061,-0.17251958,38.561813,0,10
263515044,263514657,3801098,-0.12378373,0.009960223,0.037816886,38.855568,0,10
264516472,264516077,3801098,-0.10780476,0.25028387,-0.23574302,39.00245,0,10
265516630,265516247,3801098,-0.09944244,-0.28208202,-0.08117315,38.659733,0,10
266514322,266513919,3801098,-0.41827607,-0.3008307,0.027057717,38.659733,0,10
267515722,267515337,3801098,1.4864167,0.32836777,0.13209279,38.659733,0,10
268515895,268515507,3801098,-0.30626354,0.42951462,0.102371916,38.659733,0,10
269517309,269516924,3801098,-0.27505127,-0.050493535,-0.00974717,38.463894,0,10
270514990,270514594,3801098,0.73774886,0.064768076,-0.12980247,38.463894,0,10
271516410,271516009,3801098,-0.19196065,-0.27020434,0.13337111,38.463894,0,10
272516562,272516176,3801098,-0.43308327,-0.86179894,0.025566347,38.561813,0,10
273514239,273513851,3801098,0.046871636,-0.13507552,-0.027164243,38.561813,0,10
274515651,274515263,3801098,-0.5083442,-0.29252163,-0.02263687,38.659733,0,10
275515814,275515429,3801098,-0.542912,0.099548966,0.10056096,38.561813,0,10
276517232,276516847,3801098,-0.85487473,-0.63202137,0.019920446,38.365974,0,10
277514909,277514511,3801098,-0.33965957,0.33475935,-0.17864485,38.365974,0,10
278516310,278515925,3801098,-0.07803062,0.029933931,-0.18828548,38.70869,0,10
279516484,279516091,3801098,0.5245362,0.23872577,-0.04772385,38.463894,0,10
280514146,280513759,3801098,-0.62515044,0.014966966,0.11914983,38.365974,0,10
281515556,281515168,3801098,0.6592389,-0.16751283,0.048576057,38.365974,0,10
282516961,282516571,3801098,-0.5664011,-0.115740985,0.0034088462,38.219093,0,10
283517109,283516727,3801098,0.5436577,0.49721217,0.013582122,38.317013,0,10
284514778,284514394,3801098,-0.36586508,0.07637946,0.29278794,38.365974,0,10
285516188,285515794,3801098,-0.3946272,0.28879318,-0.11899004,38.170135,0,10
286517586,286517198,3801098,0.16921726,-0.0892159,0.031318776,38.317013,0,10
287514002,287513606,3801098,0.19025622,-0.47361657,0.066046394,38.023254,0,10
288515401,288515010,3801098,0.6717025,0.7397196,-0.2566222,38.023254,0,10
289514301,289513917,3801098,-0.26684874,-0.037550572,0.051825114,38.365974,0,10
290516966,290516569,3801098,-0.16895095,-0.28953886,-0.027856665,38.170135,0,10
291514615,291514228,3801098,-0.024980452,-0.03371562,-0.0026098979,38.170135,0,10
292516017,292515631,3801098,0.082398206,0.1780057,0.21007015,38.219093,0,10
293514936,293514536,3801098,-0.8310661,-0.617374,0.06396913,38.219093,0,10
294513832,294513444,3801098,0.37129793,0.1829059,-0.10183928,37.974297,0,10
295515238,295514843,3801098,-0.08495484,0.0128897,-0.11030813,37.82742,0,10
296516628,296516243,3801098,0.56416404,0.13992248,-0.13789847,38.121174,0,10
297515550,297515146,3801098,0.0721184,0.1303351,-0.063223444,38.121174,0,10
298514447,298514049,3801098,-0.46189865,-0.31132352,-0.1758219,38.121174,0,10
299515834,299515449,3801098,0.63148874,-0.12825784,-0.079095885,38.023254,0,10
300517239,300516854,3801098,0.13102752,0.08207863,0.18200043,38.023254,0,10
301514900,301514502,3801098,0.5790777,0.08868326,-0.070520505,38.023254,0,10
302515044,302514651,3801098,-0.0968858,0.061412495,0.27073696,38.023254,0,10
303516445,303516047,3801098,-0.36458674,-0.40208405,0.026844664,37.974297,0,10
304514085,304513697,3801098,0.40224385,0.33561155,-0.03270362,38.023254,0,10
305514240,305513844,3801098,0.038083203,0.07435546,-0.048469532,37.68054,0,10
306515620,306515234,3801098,-0.11009508,-0.030786142,0.062531024,37.82742,0,10
307514542,307514135,3801098,-0.07494135,-0.02412824,-0.01123854,37.925335,0,10
