timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
481057806,481057627,3932170,0.012463594,-0.016138757,-0.0040480047,39.638924,0
481059074,481058882,3932170,0.0092678005,-0.019707393,-0.0021837922,39.638924,0
482062679,482062502,3932170,0.010279803,-0.017310547,-0.0025033716,39.638924,0
483061292,483061115,3932170,0.012357068,-0.016192019,-0.0026098979,39.541004,0
484058645,484058467,3932170,0.0118777,-0.02162487,-0.007776431,39.589962,0
485059761,485059586,3932170,-0.0469249,-0.07435546,-0.14370419,39.7858,0
486060907,486060732,3932170,0.01155812,-0.034141727,-0.09869675,39.541004,0
487058231,487058053,3932170,0.11403656,-0.13496901,-0.007616641,39.638924,0
488059343,488059167,3932170,-0.16080166,0.07084008,-0.028868668,39.589962,0
489060458,489060282,3932170,0.14455639,0.015659388,0.029454561,39.589962,0
490057814,490057635,3932170,0.033129726,-0.057098176,-0.050813116,39.589962,0
491058966,491058792,3932170,-0.09161274,-0.2612561,-0.19723372,39.394127,0
492060035,492059860,3932170,0.078776315,0.14721954,0.2694054,39.394127,0
493061148,493060972,3932170,0.7621435,-1.1119763,-0.1427987,39.443085,0
494058506,494058326,3932170,0.07946873,0.055873122,0.015446335,39.541004,0
495059611,495059437,3932170,0.009108012,-0.029933931,-0.029774142,39.638924,0
496058226,496058043,3932170,0.0029827405,-0.0139549645,-0.12990901,39.443085,0
497060581,497060406,3932170,-0.15648736,-0.1538242,-0.09869675,39.394127,0
498059188,498059013,3932170,0.0038882154,-0.019228024,-0.028016457,39.443085,0
499060294,499060120,3932170,0.019494342,-0.011930962,-0.0039947415,39.394127,0
500060154,500059977,3932170,0.012144015,-0.016937705,-0.004314321,39.394127,0
