timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
598115493,598115314,3932170,0.01257012,-0.012250541,-0.0067111664,37.925335,0
598116749,598116566,3932170,0.009800433,-0.01257012,-0.0051132697,37.925335,0
599119065,599118888,3932170,0.009853696,-0.018109497,-5.3263222e-05,37.82742,0
600117625,600117450,3932170,0.008309063,-0.018429076,-0.0039947415,37.82742,0
601116193,601116015,3932170,-0.035313517,-0.026844665,0.04282363,37.778458,0
602116004,602115828,3932170,0.1587244,0.015126755,-0.010492856,37.974297,0
603117072,603116896,3932170,-0.047883637,0.11377025,-0.13124059,37.82742,0
604118140,604117965,3932170,0.11105382,0.08740495,0.04857606,37.63158,0
605115449,605115275,3932170,0.052091435,0.037603833,0.013582122,37.82742,0
606116523,606116344,3932170,0.07483483,0.166128,0.0061252704,37.778458,0
607117589,607117412,3932170,0.41422808,-0.011611383,0.15968315,37.778458,0
608114901,608114721,3932170,0.38472027,0.0034621095,0.19952403,37.778458,0
609115963,609115789,3932170,-0.13486248,0.06322345,-0.26865968,37.68054,0
610117032,610116856,3932170,0.07744473,0.3155846,-0.22892535,37.974297,0
611118101,611117925,3932170,-1.7304156,2.141661,-1.0786868,37.778458,0
612115411,612115234,3932170,0.25790054,-0.12937637,-0.12138689,37.82742,0
613116477,613116303,3932170,0.009534117,-0.014807177,-0.004527374,37.778458,0
614117546,614117367,3932170,0.013475596,-0.01438107,-0.0017576864,37.82742,0
615114876,615114701,3932170,0.009427591,-0.015606125,-0.0032490566,37.68054,0
616115918,616115742,3932170,0.00628506,-0.016564863,-0.0035153728,37.63158,0
617116988,617116812,3932170,0.01155812,-0.015765915,-0.0046871635,37.68054,0
