timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
27768019,27767633,3801098,-0.02034655,-0.07787083,0.047404267,34.400246,0,10
28768077,28767693,3801098,-0.014114754,-0.00793622,0.014114754,34.791924,0,10
29768145,29767754,3801098,-0.08410263,0.021891184,0.03542004,34.9388,0,10
30765695,30765310,3801098,0.08958874,-0.020399814,-0.10460897,35.08568,0,10
31768267,31767872,3801098,0.2695119,0.06492787,-0.12357067,35.23256,0,10
32768324,32767939,3801098,0.29561087,-0.024660872,0.05502091,35.08568,0,10
33765921,33765514,3801098,0.0121972775,0.01885518,0.13592774,35.23256,0,10
34767217,34766831,3801098,0.01438107,0.035313517,0.014434333,35.4284,0,10
35768562,35768155,3801098,0.028975192,0.063596286,-0.070041135,35.477356,0,10
36768661,36768244,3801098,0.0037816889,0.0031957934,-0.0070840083,35.477356,0,10
