timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
588522070,588521686,3801098,-0.09550095,-0.06791061,0.026844664,39.589962,0,10
589522271,589521886,3801098,-0.007723167,-0.03174488,-0.043729104,39.589962,0,10
590523720,590523332,3801098,-0.0058589545,-0.01885518,0.02247708,39.736843,0,10
591521435,591521032,3801098,-0.055766594,0.061572284,-0.009800433,39.443085,0,10
592522864,592522475,3801098,-0.031478565,0.030945932,-0.003355583,39.394127,0,10
593523060,593522668,3801098,-0.029933931,0.0005326322,0.012463594,39.296207,0,10
594524508,594524108,3801098,-0.02876214,-0.01304949,-0.013688648,39.296207,0,10
595522187,595521801,3801098,-0.04974785,0.003355583,-0.007989483,39.247246,0,10
596522394,596521990,3801098,-0.029028457,0.03387541,0.016724652,39.198288,0,10
597523821,597523429,3801098,0.0046339002,-0.044741105,0.0018109495,39.198288,0,10
