timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
383541584,383541201,3801098,-0.041119207,0.10295781,-0.036112465,39.00245,0,10
384538022,384537635,3801098,0.0013848437,-0.11041466,0.0023435818,39.00245,0,10
385539453,385539062,3801098,0.1700162,0.2543319,-0.069828086,38.90453,0,10
386539625,386539240,3801098,-0.20410466,-0.009853696,-0.08255799,39.051407,0,10
387542304,387541916,3801098,0.21800637,0.29672942,-0.015606124,39.00245,0,10
388538748,388538349,3801098,-0.15744609,0.0598146,-0.0773382,38.855568,0,10
389538918,389538529,3801098,-0.23728766,-0.3607518,-0.01949434,39.198288,0,10
390540343,390539958,3801098,0.09310411,0.30226877,0.007243798,39.10037,0,10
391538028,391537640,3801098,-0.06615292,0.053316485,0.3246926,39.00245,0,10
392539461,392539069,3801098,-0.25912556,-0.024820661,0.10231865,39.051407,0,10
393539636,393539250,3801098,-0.33001894,-0.16383767,-0.09145295,39.10037,0,10
394541064,394540679,3801098,0.2941195,-0.105727494,0.29678267,39.247246,0,10
395538753,395538362,3801098,-0.86643285,0.4486361,-0.01667139,39.10037,0,10
396538932,396538543,3801098,1.085398,0.6484797,-0.04000068,39.198288,0,10
397545355,397544969,3801098,-0.02082592,0.25300032,-0.11989551,39.394127,0,10
398538042,398537658,3801098,0.18817896,0.034301516,0.011185276,38.75765,0,10
399539479,399539088,3801098,0.10066749,-0.6257896,-0.010812434,39.198288,0,10
400539655,400539269,3801098,0.3659716,0.54205984,-0.053636063,39.198288,0,10
401537338,401536954,3801098,-0.18775286,0.2211489,-0.031851407,39.247246,0,10
402538776,402538391,3801098,0.10711234,0.34077808,0.08751147,39.051407,0,10
403538964,403538569,3801098,-0.2560363,0.37966025,0.019867182,39.247246,0,10
404540413,404540001,3801098,0.6529006,0.36117792,-0.14546186,39.10037,0,10
405538071,405537687,3801098,0.25401232,-0.016511599,0.018695392,39.00245,0,10
406538254,406537869,3801098,-0.12378373,0.00079894834,0.041545313,39.296207,0,10
407539683,407539297,3801098,-0.40543965,0.13438311,0.030466562,39.198288,0,10
408541111,408540727,3801098,-0.010652645,0.001970739,-0.0030892668,39.10037,0,10
409538805,409538413,3801098,-0.0014913703,0.0027164244,0.0,39.247246,0,10
