timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
653820290,653819896,3801098,-0.056512278,-0.05773733,-0.00793622,39.736843,0,10
654821728,654821343,3801098,0.036325518,0.16650084,-0.048043426,39.834763,0,10
655823180,655822795,3801098,0.055766594,-0.12596752,0.00942759,39.589962,0,10
656819624,656819239,3801098,0.2985936,0.07760452,0.024021713,39.589962,0,10
657821077,657820685,3801098,-0.50578755,0.017949706,0.0012250541,39.834763,0,10
658822520,658822129,3801098,-0.99953765,-0.21470405,0.045486793,39.589962,0,10
659823977,659823569,3801098,-0.77418095,-0.16042882,0.111373395,39.198288,0,10
660820425,660820033,3801098,0.8558335,-0.34051177,-0.092358425,39.394127,0,10
661821843,661821457,3801098,-0.48613343,-1.187397,0.053423014,39.394127,0,10
662824537,662824138,3801098,-0.14279869,0.41800976,-0.009800433,39.198288,0,10
663828455,663828063,3801098,-1.0551977,0.14407702,-0.022690132,39.198288,0,10
664821134,664820749,3801098,-0.3517503,-0.33987263,0.23062976,38.855568,0,10
665822564,665822171,3801098,0.6803844,-0.48869005,0.21086909,38.659733,0,10
666822722,666822338,3801098,-0.27601,-0.054275222,0.0684965,38.659733,0,10
667820414,667820001,3801098,-0.28410602,0.30807447,2.4601216,38.365974,0,10
668821799,668821414,3801098,0.49928945,1.5011706,0.9085108,38.365974,0,10
669826959,669826571,3801098,0.8023572,-0.22716764,0.009214537,38.317013,0,10
670819622,670819237,3801098,0.38477352,0.42536008,0.9892046,38.317013,0,10
671821026,671820642,3801098,-0.22162826,-0.053582802,0.3850931,38.219093,0,10
672822440,672822045,3801098,-0.4036287,-0.49476206,0.13587448,38.170135,0,10
673823831,673823446,3801098,-0.38125813,0.46568036,-0.18397117,38.219093,0,10
674820238,674819853,3801098,-0.39643815,-0.15909724,0.2267948,37.974297,0,10
675821640,675821252,3801098,-0.7567106,0.20671457,0.1210673,38.170135,0,10
676823034,676822650,3801098,-0.7460579,-0.008575379,0.08383631,38.023254,0,10
677820686,677820302,3801098,-0.4081028,0.074515246,-0.01949434,38.023254,0,10
678820838,678820450,3801098,0.6301572,0.4857073,0.07984157,37.82742,0,10
679822234,679821840,3801098,0.062104918,0.15174691,-0.18413095,37.82742,0,10
680821120,680820731,3801098,-0.085540734,0.042930156,-0.0104395915,37.68054,0,10
681820010,681819623,3801098,0.045113947,0.0026631611,-0.016777916,37.63158,0,10
682821413,682821012,3801098,0.0127831735,-0.0075101145,-0.0068709557,37.68054,0,10
