timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
1333884793,1333884410,3801098,0.010759171,-0.06727145,0.007882956,36.35863,0,10
1334887383,1334886986,3801098,0.03914847,0.017470337,-0.032277513,36.30967,0,10
1335886227,1335885839,3801098,0.042876896,-0.02892193,-0.01123854,36.21175,0,10
1336885076,1336884692,3801098,-0.026418557,-0.20069583,-0.08633968,36.162792,0,10
1337885183,1337884793,3801098,0.1530785,0.89114696,0.098110855,36.35863,0,10
1338887779,1338887394,3801098,-0.28293425,-0.6583334,-0.10524812,36.30967,0,10
1339886640,1339886244,3801098,0.7884555,0.6234993,0.03936152,36.35863,0,10
1340885505,1340885096,3801098,-0.36618465,-0.72422004,-0.049641322,36.35863,0,10
1341888092,1341887697,3801098,0.22540995,0.7050453,0.35547873,36.162792,0,10
1342883198,1342882803,3801098,-0.06753776,0.640437,0.17544906,36.162792,0,10
1343885787,1343885403,3801098,-0.39968723,-0.48927596,-0.83932185,36.30967,0,10
1344885898,1344885508,3801098,0.028389297,0.33768883,-0.91580784,36.21175,0,10
1345888493,1345888100,3801098,-0.8476842,-0.9553292,0.36282906,36.21175,0,10
1346884836,1346884452,3801098,0.0063915867,0.03536678,-0.4322843,36.21175,0,10
1347887448,1347887046,3801098,0.26674223,0.26162896,0.37119138,36.01591,0,10
1348886289,1348885904,3801098,-0.3537743,-0.27201527,-0.01933455,36.30967,0,10
1349883903,1349883492,3801098,-0.103543706,0.30232206,-0.10823087,36.064873,0,10
1350885242,1350884837,3801098,-0.0839961,0.31899345,0.021092236,36.064873,0,10
1351886567,1351886182,3801098,-0.17491642,-0.15856461,5.3263222e-05,36.162792,0,10
1352890423,1352890025,3801098,0.6401174,1.063773,-0.34392062,36.21175,0,10
1353884264,1353883880,3801098,1.4142451,-0.5155347,0.53795856,35.966953,0,10
1354885595,1354885209,3801098,-0.4747351,0.3077549,0.5379053,35.673195,0,10
1355888184,1355887789,3801098,-0.59649485,-0.15765914,0.19867182,35.673195,0,10
1356883267,1356882878,3801098,0.2794721,-0.02759035,-0.11062771,35.673195,0,10
1357885852,1357885454,3801098,0.90025496,0.47207195,0.1284709,35.281517,0,10
1358885933,1358885534,3801098,0.27553064,0.33955303,-0.008415589,35.624237,0,10
1359888502,1359888107,3801098,-0.42626557,-0.55500275,-0.08548747,35.4284,0,10
1360887321,1360886925,3801098,-0.682941,-0.46557382,0.2848517,35.08568,0,10
1361886130,1361885737,3801098,-0.32186964,0.7530887,-0.2150769,35.23256,0,10
1362886186,1362885801,3801098,0.12463594,1.0613229,0.77679086,35.08568,0,10
1363883777,1363883366,3801098,-0.485441,0.66397935,-0.32202944,35.13464,0,10
1364891310,1364890916,3801098,-0.015073492,0.35361454,0.1556884,34.74296,0,10
1365885116,1365884732,3801098,0.04362258,0.09347695,0.65023744,34.88984,0,10
1366886453,1366886050,3801098,-0.7700264,0.34109768,0.8407067,35.08568,0,10
1367884019,1367883602,3801098,0.16250609,-1.0026802,1.113734,34.791924,0,10
1368885306,1368884910,3801098,-0.4914065,-1.2139221,-0.6892261,34.98776,0,10
1369886605,1369886216,3801098,-1.0034258,-1.0453973,-0.4584898,34.791924,0,10
1370884160,1370883775,3801098,-1.1691277,-1.3939518,-0.3742274,34.791924,0,10
1371884246,1371883831,3801098,-1.1790347,-0.45960835,-0.03802994,34.88984,0,10
1372888023,1372887634,3801098,-1.1064901,-1.2798086,0.41832936,34.791924,0,10
1373886838,1373886442,3801098,-0.5156413,-0.16138756,0.6812366,34.9388,0,10
1374884403,1374883999,3801098,-0.6105031,-0.7450992,0.42392197,34.694004,0,10
1375885694,1375885303,3801098,0.38312235,-0.04181163,0.25885925,34.791924,0,10
1376888238,1376887854,3801098,-0.5937784,-0.40778324,0.48283112,34.596085,0,10
1377883292,1377882906,3801098,-0.7488809,0.1740642,-1.7437314,34.596085,0,10
1378884588,1378884200,3801098,-0.33646378,-0.18706043,-0.2092712,34.547123,0,10
1379885882,1379885493,3801098,-0.36709014,-0.19574234,-0.03334278,34.449203,0,10
1380888433,1380888034,3801098,0.46317697,0.6690926,0.08676579,34.400246,0,10
1381887249,1381886836,3801098,0.21768679,0.63862604,-0.20863204,34.547123,0,10
1382889767,1382889383,3801098,-0.17539579,0.99703425,-0.3123888,34.400246,0,10
1383886058,1383885674,3801098,-0.018535601,0.013262542,0.15627429,34.547123,0,10
1384883617,1384883231,3801098,-0.0058589545,-0.38019288,0.06295713,34.253365,0,10
1385887410,1385887008,3801098,-0.31419975,-0.83958817,0.29289445,34.400246,0,10
1386886183,1386885798,3801098,-0.25427863,-0.36096486,-0.7058975,34.253365,0,10
1387883733,1387883337,3801098,0.30434605,-0.8449145,-0.025832662,34.008568,0,10
1388883756,1388883372,3801098,1.3354688,0.7904262,-0.5542571,34.008568,0,10
1389891288,1389890903,3801098,-0.7021158,-0.33971283,-0.18232001,34.05753,0,10
1390886318,1390885932,3801098,0.046765108,-0.38562572,0.56000954,33.86169,0,10
1391883870,1391883469,3801098,1.4932344,-1.0957843,-0.46610644,34.05753,0,10
1392885134,1392884746,3801098,-0.29443908,0.06269081,0.17694043,33.71481,0,10
1393887679,1393887268,3801098,-2.7529097,-1.8147312,0.2824016,33.61689,0,10
1394886451,1394886047,3801098,0.12154667,0.7190535,-0.23409186,34.008568,0,10
1395883972,1395883575,3801098,-0.090707265,-1.0278736,-0.4812332,33.71481,0,10
1396885233,1396884848,3801098,-0.82371575,-0.4322843,0.09416938,33.71481,0,10
1397886528,1397886118,3801098,0.29768816,-0.19302592,-0.82153195,33.66585,0,10
1398886540,1398886142,3801098,-0.4708469,0.31116375,-1.2475312,33.71481,0,10
1399885302,1399884917,3801098,-0.54397726,0.1824798,-0.14919029,33.71481,0,10
1400885323,1400884939,3801098,0.19148128,0.6424077,-0.27345338,33.51897,0,10
1401886594,1401886209,3801098,-0.3412042,0.106579706,-0.0690824,33.61689,0,10
1402885392,1402884981,3801098,0.76576537,1.1014835,-0.07313041,33.61689,0,10
1403885433,1403885026,3801098,0.22232069,-0.063116916,0.15100123,33.66585,0,10
1404889159,1404888762,3801098,-0.1138235,-0.28975192,-0.18780611,33.323135,0,10
1405884171,1405883786,3801098,0.01587244,-0.02876214,-0.0783502,33.470013,0,10
1406885458,1406885053,3801098,0.13864417,0.14199975,0.20240024,33.61689,0,10
1407885472,1407885071,3801098,-0.1508947,0.23483755,0.0799481,33.51897,0,10
1408889222,1408888835,3801098,0.4067712,0.14732607,-0.14306502,33.372093,0,10
1409884270,1409883876,3801098,-0.5015265,0.040906154,-0.043569315,33.470013,0,10
1410885532,1410885121,3801098,0.296037,0.3277286,0.19254655,33.470013,0,10
1411884272,1411883887,3801098,-0.00058589544,0.09608685,0.012836437,33.470013,0,10
1412884289,1412883904,3801098,-0.20005666,-0.37374803,0.050866377,33.470013,0,10
