timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
718679085,718678687,3801098,0.02348908,-0.0145408595,-0.036804885,37.38678,0,10
719676700,719676314,3801098,0.018002968,0.015925704,0.051931642,37.141983,0,10
720678077,720677684,3801098,0.05171859,-0.016511599,-0.044421528,36.946144,0,10
721679450,721679053,3801098,-0.051185958,0.038562573,0.038935415,37.044064,0,10
722679557,722679174,3801098,0.00793622,-0.050493535,0.013209279,37.044064,0,10
723677197,723676801,3801098,-0.07872304,0.4981709,0.09086706,37.044064,0,10
724678561,724678177,3801098,-0.5222459,-0.12026835,0.03568636,36.897186,0,10
725682429,725682025,3801098,-0.47223172,-0.18487665,0.0020240024,36.897186,0,10
726676292,726675901,3801098,-0.27079022,-0.51537496,-0.1684183,37.141983,0,10
727677652,727677266,3801098,-0.093317166,0.07914915,0.15025555,36.946144,0,10
728679019,728678630,3801098,-0.12985574,0.005273059,0.018429074,36.897186,0,10
729681629,729681244,3801098,0.051132694,0.0011185276,-0.06332997,37.093025,0,10
730676762,730676365,3801098,-0.294013,0.2405367,0.047244478,36.897186,0,10
731678115,731677729,3801098,-0.5134575,-0.24149545,0.05470133,36.848225,0,10
732679494,732679092,3801098,-0.024501082,0.28607675,-0.027643612,36.946144,0,10
733677123,733676741,3801098,-0.7028082,-0.16378441,-0.16868463,36.946144,0,10
734678478,734678077,3801098,0.73769563,0.3444,0.008255799,36.946144,0,10
735678580,735678194,3801098,-0.37444046,-0.22194785,0.052783854,37.093025,0,10
736679948,736679561,3801098,0.3491937,0.08447547,0.076485984,37.141983,0,10
737677571,737677182,3801098,-0.38530615,0.08894958,-0.054435015,36.848225,0,10
738678952,738678550,3801098,-0.16538231,-0.29278794,-0.41827607,37.141983,0,10
739679059,739678670,3801098,-0.0918258,0.24181503,0.0011717909,37.141983,0,10
740676693,740676299,3801098,0.07787083,-0.16330504,0.056618806,37.141983,0,10
741678061,741677667,3801098,0.03717773,0.14061491,0.011877699,37.093025,0,10
742679437,742679034,3801098,0.70653665,0.16245283,-0.0034088462,36.946144,0,10
743679552,743679154,3801098,-0.21678132,-0.19313245,0.079095885,37.141983,0,10
744677167,744676773,3801098,0.009108011,0.14956313,-0.04644553,37.093025,0,10
745678545,745678137,3801098,-0.0628506,-0.059974387,-0.0231695,36.946144,0,10
746679913,746679505,3801098,-0.16580841,-0.0017044231,0.015233281,36.897186,0,10
